"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Area Aluminum Panel Last (C)","Channel 4 - Jetson Area Display Panel Last (C)","Channel 5 - Touch Panel Board MCU Last (C)","Channel 6 - Center Top Aluminum Panel Last (C)","Channel 7 - Center Top Display Panel Last (C)","Channel 8 - Center Top Touch Screen Last (C)","Channel 9 - Jetson Area Touchscreen Last (C)","Channel 10 - Ambient Between Display and Aluminum Last (C)"
"00:12:15","32.737","26.623","29.986","37.418","32.059","30.023","38.799","35.455","36.129","32.968"
"00:12:16","32.740","26.612","30.004","37.451","32.070","30.041","38.829","35.502","36.145","32.975"
"00:12:17","32.744","26.616","30.008","37.457","32.081","30.046","38.840","35.511","36.175","33.001"
"00:12:18","32.762","26.634","30.012","37.462","32.092","30.052","38.850","35.520","36.183","33.013"
"00:12:19","32.781","26.627","30.023","37.477","32.089","30.059","38.873","35.546","36.193","33.023"
"00:12:20","32.792","26.634","30.019","37.488","32.096","30.074","38.880","35.561","36.197","33.040"
"00:12:21","32.799","26.612","30.027","37.510","32.092","30.078","38.902","35.572","36.204","33.050"
"00:12:22","32.821","26.616","30.049","37.528","32.114","30.110","38.931","35.594","36.211","33.056"
"00:12:23","32.850","26.605","30.063","37.561","32.122","30.129","38.960","35.605","36.243","33.079"
"00:12:24","32.872","26.602","30.063","37.572","32.140","30.133","38.982","35.608","36.269","33.089"
"00:12:25","32.869","26.594","30.082","37.602","32.155","30.158","39.019","35.638","36.270","33.089"
"00:12:26","32.865","26.573","30.085","37.609","32.162","30.160","39.024","35.645","36.274","33.110"
"00:12:27","32.872","26.576","30.089","37.616","32.169","30.162","39.030","35.652","36.292","33.132"
"00:12:28","32.862","26.587","30.100","37.634","32.169","30.169","39.052","35.689","36.307","33.137"
"00:12:29","32.865","26.602","30.107","37.656","32.180","30.184","39.070","35.696","36.354","33.167"
"00:12:30","32.866","26.595","30.122","37.671","32.195","30.191","39.092","35.704","36.374","33.184"
"00:12:31","32.866","26.588","30.129","37.686","32.192","30.184","39.107","35.718","36.369","33.192"
"00:12:32","32.866","26.591","30.133","37.707","32.210","30.191","39.132","35.758","36.371","33.208"
"00:12:33","32.862","26.599","30.148","37.730","32.221","30.202","39.154","35.773","36.391","33.223"
"00:12:34","32.877","26.606","30.159","37.759","32.243","30.225","39.202","35.770","36.392","33.233"
"00:12:35","32.888","26.617","30.177","37.768","32.247","30.230","39.209","35.771","36.432","33.243"
"00:12:36","32.895","26.595","30.181","37.777","32.250","30.235","39.216","35.773","36.453","33.257"
"00:12:37","32.910","26.566","30.185","37.788","32.261","30.232","39.235","35.781","36.465","33.259"
"00:12:38","32.921","26.548","30.199","37.799","32.265","30.236","39.249","35.770","36.511","33.293"
"00:12:39","32.932","26.555","30.207","37.836","32.283","30.261","39.282","35.795","36.514","33.306"
"00:12:40","32.954","26.559","30.221","37.850","32.283","30.269","39.297","35.817","36.509","33.325"
"00:12:41","32.965","26.548","30.229","37.880","32.302","30.291","39.337","35.905","36.539","33.343"
"00:12:42","32.983","26.555","30.251","37.905","32.313","30.305","39.355","35.912","36.582","33.352"
"00:12:43","32.983","26.497","30.258","37.905","32.316","30.305","39.396","35.938","36.597","33.351"
"00:12:44","32.994","26.493","30.269","37.931","32.328","30.320","39.403","35.942","36.649","33.386"
"00:12:45","32.998","26.515","30.280","37.942","32.328","30.327","39.410","35.945","36.680","33.402"
"00:12:46","32.998","26.545","30.280","37.960","32.335","30.324","39.421","35.953","36.692","33.417"
"00:12:47","33.005","26.567","30.284","37.971","32.342","30.338","39.439","35.953","36.724","33.429"
"00:12:48","33.020","26.582","30.287","37.986","32.350","30.342","39.458","35.953","36.737","33.435"
"00:12:49","33.035","26.593","30.302","37.997","32.361","30.350","39.472","35.975","36.754","33.446"
"00:12:50","33.060","26.600","30.324","38.026","32.375","30.383","39.509","35.993","36.787","33.466"
"00:12:51","33.075","26.611","30.339","38.044","32.386","30.401","39.538","36.019","36.822","33.485"
"00:12:52","33.082","26.623","30.343","38.066","32.397","30.408","39.553","36.026","36.835","33.494"
"00:12:53","33.093","26.634","30.350","38.077","32.405","30.415","39.564","36.044","36.868","33.522"
"00:12:54","33.097","26.648","30.357","38.096","32.408","30.434","39.597","36.063","36.891","33.539"
"00:12:55","33.115","26.648","30.357","38.103","32.412","30.438","39.608","36.081","36.897","33.538"
"00:12:56","33.134","26.652","30.368","38.118","32.409","30.445","39.611","36.092","36.929","33.564"
"00:12:57","33.144","26.652","30.376","38.136","32.419","30.459","39.630","36.107","36.946","33.576"
"00:12:58","33.152","26.652","30.379","38.132","32.420","30.460","39.641","36.129","36.960","33.597"
"00:12:59","33.185","26.671","30.387","38.169","32.434","30.478","39.681","36.158","36.965","33.603"
"00:13:00","33.207","26.675","30.398","38.184","32.442","30.478","39.699","36.169","36.973","33.619"
"00:13:01","33.229","26.689","30.413","38.198","32.456","30.493","39.718","36.176","36.986","33.630"
"00:13:02","33.247","26.678","30.416","38.213","32.464","30.507","39.732","36.184","37.015","33.655"
"00:13:03","33.269","26.668","30.427","38.228","32.475","30.518","39.758","36.202","37.024","33.665"
"00:13:04","33.287","26.656","30.445","38.242","32.489","30.533","39.769","36.224","37.022","33.678"
"00:13:05","33.298","26.638","30.449","38.271","32.493","30.547","39.794","36.249","37.049","33.690"
"00:13:06","33.306","26.627","30.460","38.275","32.497","30.544","39.802","36.246","37.081","33.704"
"00:13:07","33.302","26.624","30.464","38.290","32.504","30.559","39.816","36.257","37.099","33.718"
"00:13:08","33.313","26.613","30.490","38.330","32.526","30.577","39.860","36.297","37.135","33.743"
"00:13:09","33.328","26.605","30.500","38.345","32.533","30.592","39.886","36.308","37.148","33.755"
"00:13:10","33.335","26.594","30.501","38.363","32.541","30.603","39.900","36.323","37.158","33.759"
"00:13:11","33.335","26.580","30.519","38.378","32.552","30.614","39.915","36.337","37.206","33.797"
"00:13:12","33.343","26.565","30.519","38.389","32.556","30.621","39.941","36.356","37.225","33.803"
"00:13:13","33.361","26.569","30.541","38.407","32.567","30.632","39.952","36.359","37.228","33.810"
"00:13:14","33.361","26.558","30.545","38.414","32.570","30.643","39.966","36.374","37.255","33.825"
"00:13:15","33.372","26.551","30.552","38.436","32.578","30.650","39.985","36.392","37.246","33.843"
"00:13:16","33.390","26.536","30.563","38.444","32.585","30.643","39.988","36.407","37.246","33.851"
"00:13:17","33.423","26.551","30.574","38.473","32.611","30.672","40.046","36.458","37.254","33.874"
"00:13:18","33.438","26.573","30.592","38.495","32.618","30.680","40.065","36.465","37.265","33.882"
"00:13:19","33.456","26.591","30.592","38.513","32.618","30.691","40.083","36.473","37.265","33.884"
"00:13:20","33.478","26.606","30.611","38.517","32.633","30.698","40.097","36.476","37.307","33.907"
"00:13:21","33.486","26.614","30.618","38.528","32.633","30.706","40.112","36.480","37.319","33.922"
"00:13:22","33.500","26.610","30.622","38.553","32.640","30.720","40.127","36.495","37.327","33.925"
"00:13:23","33.525","26.617","30.629","38.557","32.644","30.720","40.137","36.506","37.351","33.943"
"00:13:24","33.537","26.614","30.633","38.575","32.651","30.731","40.156","36.528","37.359","33.953"
"00:13:25","33.551","26.603","30.640","38.583","32.659","30.742","40.170","36.535","37.353","33.965"
"00:13:26","33.584","26.607","30.670","38.616","32.673","30.772","40.214","36.572","37.346","33.980"
"00:13:27","33.588","26.585","30.670","38.627","32.688","30.772","40.232","36.586","37.356","33.995"
"00:13:28","33.602","26.585","30.695","38.667","32.714","30.801","40.272","36.597","37.368","34.006"
"00:13:29","33.610","26.585","30.701","38.674","32.712","30.805","40.278","36.597","37.406","34.036"
"00:13:30","33.628","26.589","30.706","38.681","32.710","30.808","40.283","36.597","37.418","34.046"
"00:13:31","33.628","26.585","30.706","38.692","32.714","30.816","40.287","36.616","37.427","34.053"
"00:13:32","33.632","26.596","30.717","38.711","32.732","30.819","40.305","36.638","37.459","34.063"
"00:13:33","33.636","26.600","30.725","38.711","32.732","30.830","40.323","36.652","37.474","34.078"
"00:13:34","33.647","26.596","30.728","38.736","32.747","30.830","40.341","36.667","37.478","34.094"
"00:13:35","33.654","26.644","30.743","38.766","32.754","30.856","40.385","36.693","37.514","34.112"
"00:13:36","33.661","26.659","30.758","38.773","32.762","30.860","40.385","36.707","37.531","34.127"
"00:13:37","33.665","26.667","30.769","38.784","32.762","30.871","40.422","36.718","37.544","34.138"
"00:13:38","33.669","26.681","30.765","38.806","32.780","30.878","40.431","36.720","37.582","34.156"
"00:13:39","33.680","26.692","30.783","38.821","32.791","30.882","40.440","36.722","37.615","34.173"
"00:13:40","33.691","26.704","30.798","38.835","32.798","30.904","40.462","36.740","37.621","34.175"
"00:13:41","33.698","26.700","30.798","38.843","32.813","30.907","40.480","36.759","37.660","34.196"
"00:13:42","33.702","26.704","30.816","38.861","32.813","30.918","40.491","36.780","37.678","34.212"
"00:13:43","33.717","26.704","30.831","38.883","32.828","30.933","40.513","36.799","37.687","34.208"
"00:13:44","33.750","26.388","30.831","38.905","32.842","30.941","40.542","36.836","37.709","34.235"
"00:13:45","33.764","26.263","30.850","38.912","32.846","30.952","40.560","36.843","37.720","34.241"
"00:13:46","33.783","26.101","30.861","38.949","32.865","30.963","40.596","36.869","37.739","34.252"
"00:13:47","33.801","26.095","30.870","38.956","32.865","30.970","40.602","36.872","37.769","34.286"
"00:13:48","33.826","26.090","30.879","38.963","32.864","30.977","40.607","36.876","37.784","34.300"
"00:13:49","33.837","26.097","30.886","38.971","32.868","30.985","40.622","36.894","37.776","34.303"
"00:13:50","33.859","26.035","30.890","38.982","32.872","30.988","40.633","36.912","37.753","34.326"
"00:13:51","33.878","25.961","30.897","38.989","32.872","30.992","40.651","36.934","37.772","34.340"
"00:13:52","33.885","25.902","30.901","39.007","32.879","31.003","40.666","36.971","37.780","34.348"
"00:13:53","33.914","25.851","30.919","39.033","32.890","31.018","40.695","37.000","37.797","34.366"
"00:13:54","33.907","25.803","30.919","39.037","32.890","31.029","40.706","37.004","37.819","34.377"
"00:13:55","33.914","25.803","30.927","39.074","32.909","31.055","40.746","37.022","37.835","34.384"
"00:13:56","33.922","25.818","30.945","39.077","32.909","31.056","40.755","37.028","37.851","34.394"
"00:13:57","33.933","25.826","30.953","39.081","32.909","31.058","40.764","37.033","37.869","34.410"
"00:13:58","33.944","25.833","30.971","39.106","32.924","31.080","40.782","37.066","37.879","34.425"
"00:13:59","33.951","25.859","30.978","39.128","32.931","31.091","40.804","37.106","37.908","34.454"
"00:14:00","33.966","25.888","30.989","39.143","32.938","31.102","40.826","37.135","37.923","34.459"
"00:14:01","33.977","25.889","31.004","39.158","32.953","31.106","40.844","37.150","37.934","34.458"
"00:14:02","33.988","25.933","31.008","39.180","32.961","31.117","40.866","37.176","37.979","34.490"
"00:14:03","34.003","25.922","31.022","39.194","32.964","31.132","40.888","37.176","37.999","34.498"
"00:14:04","34.006","25.903","31.026","39.202","32.971","31.139","40.917","37.202","38.011","34.499"
"00:14:05","34.025","25.867","31.033","39.216","32.983","31.143","40.930","37.198","38.036","34.521"
"00:14:06","34.036","25.848","31.041","39.238","33.001","31.161","40.942","37.194","38.056","34.537"
"00:14:07","34.058","25.830","31.052","39.249","33.012","31.172","40.950","37.165","38.070","34.543"
"00:14:08","34.072","25.801","31.066","39.257","33.016","31.179","40.968","37.165","38.092","34.564"
"00:14:09","34.087","25.797","31.074","39.275","33.016","31.190","40.986","37.173","38.099","34.585"
"00:14:10","34.101","25.790","31.077","39.286","33.030","31.190","41.001","37.198","38.110","34.594"
"00:14:11","34.127","25.757","31.096","39.312","33.038","31.209","41.023","37.242","38.132","34.606"
"00:14:12","34.138","25.750","31.111","39.326","33.052","31.220","41.055","37.268","38.152","34.624"
"00:14:13","34.149","25.728","31.111","39.341","33.060","31.238","41.066","37.264","38.158","34.631"
"00:14:14","34.171","25.735","31.118","39.350","33.065","31.240","41.081","37.268","38.193","34.651"
"00:14:15","34.182","25.761","31.125","39.359","33.071","31.242","41.095","37.272","38.219","34.668"
"00:14:16","34.197","25.798","31.140","39.381","33.093","31.253","41.110","37.294","38.242","34.679"
"00:14:17","34.208","25.849","31.151","39.389","33.093","31.260","41.125","37.316","38.246","34.695"
"00:14:18","34.215","25.901","31.158","39.399","33.097","31.271","41.143","37.348","38.256","34.707"
"00:14:19","34.226","25.953","31.159","39.407","33.100","31.282","41.147","37.363","38.275","34.716"
"00:14:20","34.263","26.045","31.191","39.447","33.126","31.297","41.194","37.400","38.307","34.739"
"00:14:21","34.277","26.093","31.202","39.465","33.141","31.315","41.219","37.407","38.326","34.752"
"00:14:22","34.292","26.137","31.217","39.477","33.148","31.326","41.230","37.451","38.338","34.764"
"00:14:23","34.299","26.170","31.224","39.495","33.152","31.337","41.252","37.484","38.365","34.779"
"00:14:24","34.318","26.203","31.243","39.510","33.166","31.356","41.270","37.502","38.385","34.785"
"00:14:25","34.329","26.225","31.254","39.528","33.181","31.363","41.288","37.524","38.389","34.790"
"00:14:26","34.329","26.251","31.257","39.528","33.174","31.363","41.288","37.517","38.408","34.819"
"00:14:27","34.332","26.281","31.254","39.542","33.185","31.374","41.314","37.531","38.415","34.828"
"00:14:28","34.332","26.281","31.265","39.561","33.192","31.385","41.328","37.528","38.430","34.830"
"00:14:29","34.365","26.303","31.291","39.583","33.211","31.400","41.354","37.528","38.454","34.852"
"00:14:30","34.369","26.285","31.305","39.597","33.218","31.411","41.372","37.539","38.477","34.866"
"00:14:31","34.380","26.263","31.313","39.608","33.233","31.418","41.394","37.561","38.492","34.878"
"00:14:32","34.391","26.256","31.313","39.634","33.233","31.429","41.409","37.586","38.508","34.901"
"00:14:33","34.406","26.252","31.331","39.641","33.244","31.440","41.427","37.601","38.519","34.916"
"00:14:34","34.420","26.252","31.331","39.649","33.251","31.444","41.434","37.561","38.525","34.915"
"00:14:35","34.424","26.237","31.331","39.652","33.247","31.451","41.445","37.485","38.568","34.943"
"00:14:36","34.428","26.245","31.342","39.660","33.255","31.462","41.460","37.477","38.582","34.954"
"00:14:37","34.457","26.267","31.360","39.685","33.266","31.477","41.482","37.496","38.581","34.963"
"00:14:38","34.487","26.293","31.382","39.718","33.284","31.495","41.522","37.565","38.573","34.977"
"00:14:39","34.494","26.297","31.393","39.729","33.295","31.506","41.529","37.591","38.565","34.990"
"00:14:40","34.516","26.326","31.408","39.748","33.299","31.510","41.547","37.631","38.552","34.999"
"00:14:41","34.516","26.326","31.401","39.755","33.299","31.518","41.558","37.682","38.577","35.009"
"00:14:42","34.527","26.326","31.419","39.770","33.321","31.529","41.576","37.715","38.599","35.019"
"00:14:43","34.534","26.352","31.416","39.770","33.310","31.529","41.587","37.740","38.625","35.025"
"00:14:44","34.542","26.378","31.423","39.777","33.317","31.536","41.609","37.766","38.667","35.052"
"00:14:45","34.549","26.408","31.423","39.784","33.318","31.540","41.616","37.770","38.682","35.066"
"00:14:46","34.549","26.433","31.438","39.799","33.325","31.551","41.627","37.795","38.687","35.073"
"00:14:47","34.571","26.485","31.456","39.832","33.354","31.573","41.668","37.839","38.722","35.103"
"00:14:48","34.589","26.511","31.471","39.850","33.358","31.591","41.685","37.857","38.741","35.116"
"00:14:49","34.589","26.518","31.474","39.850","33.362","31.595","41.686","37.865","38.757","35.129"
"00:14:50","34.597","26.522","31.478","39.872","33.365","31.602","41.700","37.894","38.771","35.140"
"00:14:51","34.611","26.540","31.489","39.876","33.380","31.606","41.715","37.912","38.775","35.151"
"00:14:52","34.623","26.537","31.497","39.891","33.380","31.624","41.740","37.920","38.787","35.162"
"00:14:53","34.637","26.552","31.511","39.909","33.391","31.639","41.762","37.931","38.811","35.185"
"00:14:54","34.648","26.589","31.522","39.920","33.409","31.642","41.777","37.938","38.819","35.196"
