,Channel 1 - Internal Ambient Last (C),Channel 2 - External Ambient Last (C),Channel 3 - Jetson TX2 Processor Last (C),Channel 4 - Jetson Heat Sink Last (C),Channel 5 - Touch Panel Board Last (C),Channel 6 - Aluminum Panel Last (C),Channel 7 - Audio Driver Last (C),Channel 8 - External Touch Screen Last (C)
0:06:05,34.12,24.49,44.2,38.29,51.61,38.55,39.26,34.3
0:06:06,34.12,24.5,44.27,38.32,51.63,38.55,39.26,34.29
0:06:07,34.1,24.5,44.33,38.34,51.6,38.56,39.26,34.29
0:06:08,34.07,24.52,44.41,38.4,51.58,38.57,39.29,34.29
0:06:09,33.99,24.54,44.53,38.47,51.53,38.58,39.3,34.31
0:06:10,33.93,24.53,44.55,38.48,51.51,38.59,39.31,34.3
0:06:11,33.9,24.55,44.56,38.48,51.5,38.6,39.31,34.3
0:06:12,33.87,24.55,44.57,38.5,51.49,38.62,39.32,34.3
0:06:13,33.85,24.56,44.57,38.51,51.49,38.62,39.33,34.29
0:06:14,33.81,24.56,44.54,38.52,51.47,38.61,39.33,34.3
0:06:15,33.77,24.58,44.51,38.51,51.47,38.63,39.34,34.28
0:06:16,33.72,24.56,44.47,38.5,51.46,38.63,39.34,34.29
0:06:17,33.68,24.58,44.45,38.51,51.47,38.65,39.34,34.28
0:06:18,33.63,24.6,44.37,38.5,51.49,38.66,39.37,34.3
0:06:19,33.61,24.61,44.33,38.49,51.51,38.69,39.37,34.3
0:06:20,33.59,24.61,44.29,38.47,51.51,38.69,39.37,34.31
0:06:21,33.55,24.61,44.24,38.46,51.52,38.71,39.38,34.32
0:06:22,33.52,24.6,44.19,38.44,51.52,38.7,39.38,34.32
0:06:23,33.49,24.6,44.14,38.44,51.52,38.72,39.39,34.33
0:06:24,33.46,24.59,44.09,38.43,51.54,38.74,39.39,34.33
0:06:25,33.42,24.6,44.05,38.43,51.55,38.78,39.4,34.34
0:06:26,33.38,24.59,44,38.41,51.55,38.79,39.4,34.35
0:06:27,33.34,24.57,43.89,38.38,51.56,38.81,39.41,34.36
0:06:28,33.36,24.57,43.84,38.38,51.57,38.81,39.42,34.37
0:06:29,33.35,24.55,43.8,38.37,51.59,38.84,39.43,34.36
0:06:30,33.32,24.54,43.74,38.34,51.59,38.87,39.43,34.38
0:06:31,33.31,24.54,43.7,38.34,51.6,38.89,39.45,34.39
0:06:32,33.28,24.54,43.65,38.34,51.62,38.91,39.45,34.4
0:06:33,33.26,24.55,43.6,38.31,51.63,38.92,39.46,34.39
0:06:34,33.23,24.54,43.56,38.31,51.65,38.95,39.47,34.41
0:06:35,33.2,24.53,43.51,38.28,51.64,38.94,39.46,34.39
0:06:36,33.2,24.53,43.42,38.25,51.66,38.97,39.48,34.4
0:06:37,33.17,24.52,43.37,38.23,51.66,38.98,39.49,34.41
0:06:38,33.19,24.53,43.32,38.21,51.68,38.99,39.49,34.41
0:06:39,33.15,24.52,43.28,38.2,51.69,38.98,39.5,34.42
0:06:40,33.13,24.52,43.23,38.18,51.7,39,39.5,34.41
0:06:41,33.1,24.52,43.18,38.15,51.71,39,39.51,34.42
0:06:42,33.09,24.49,43.14,38.12,51.72,39,39.51,34.43
0:06:43,33.07,24.5,43.1,38.1,51.73,39.02,39.52,34.44
0:06:44,33.07,24.5,43.06,38.09,51.74,39.03,39.53,34.44
0:06:45,33.09,24.5,42.98,38.04,51.76,39.07,39.53,34.44
0:06:46,33.08,24.49,42.93,38.02,51.78,39.09,39.54,34.44
0:06:47,33.1,24.49,42.89,37.99,51.79,39.12,39.55,34.45
0:06:48,33.09,24.5,42.86,37.98,51.79,39.14,39.56,34.48
0:06:49,33.07,24.51,42.82,37.97,51.79,39.16,39.58,34.49
0:06:50,33.07,24.5,42.77,37.95,51.8,39.17,39.57,34.49
0:06:51,33.06,24.5,42.74,37.92,51.81,39.18,39.58,34.49
0:06:52,33.04,24.49,42.69,37.91,51.82,39.18,39.58,34.51
0:06:53,33.04,24.49,42.65,37.88,51.81,39.21,39.59,34.5
0:06:54,33.03,24.48,42.58,37.83,51.84,39.25,39.6,34.51
0:06:55,33.01,24.46,42.53,37.8,51.83,39.27,39.6,34.51
0:06:56,32.99,24.45,42.49,37.79,51.84,39.28,39.61,34.51
0:06:57,32.99,24.45,42.45,37.77,51.84,39.26,39.62,34.51
0:06:58,32.96,24.43,42.42,37.74,51.84,39.28,39.62,34.5
0:06:59,32.98,24.44,42.38,37.73,51.87,39.32,39.63,34.49
0:07:00,32.97,24.44,42.35,37.73,51.87,39.34,39.64,34.49
0:07:01,32.98,24.43,42.31,37.69,51.87,39.36,39.64,34.5
0:07:02,32.99,24.43,42.28,37.68,51.89,39.38,39.65,34.51
0:07:03,32.99,24.42,42.21,37.65,51.9,39.4,39.67,34.51
0:07:04,33,24.42,42.18,37.63,51.9,39.42,39.67,34.52
0:07:05,32.98,24.42,42.15,37.59,51.91,39.42,39.68,34.52
0:07:06,32.98,24.42,42.11,37.58,51.92,39.43,39.69,34.52
0:07:07,32.98,24.42,42.09,37.56,51.92,39.44,39.68,34.53
0:07:08,32.98,24.42,42.05,37.54,51.94,39.46,39.69,34.56
0:07:09,32.99,24.41,42.02,37.52,51.95,39.48,39.7,34.57
0:07:10,33,24.42,41.99,37.51,51.98,39.52,39.7,34.57
0:07:11,32.99,24.41,41.96,37.49,51.98,39.53,39.72,34.58
0:07:12,33,24.42,41.89,37.47,52.01,39.58,39.73,34.59
0:07:13,32.98,24.43,41.87,37.45,52.02,39.6,39.73,34.6
0:07:14,32.95,24.41,41.83,37.42,52.03,39.6,39.74,34.61
0:07:15,32.94,24.42,41.81,37.42,52.05,39.62,39.75,34.62
0:07:16,32.93,24.42,41.78,37.41,52.04,39.62,39.75,34.61
0:07:17,32.94,24.41,41.75,37.39,52.06,39.61,39.76,34.62
0:07:18,32.91,24.4,41.71,37.37,52.06,39.62,39.76,34.63
0:07:19,32.92,24.41,41.69,37.37,52.07,39.64,39.77,34.65
0:07:20,32.9,24.4,41.65,37.34,52.07,39.64,39.77,34.66
0:07:21,32.92,24.38,41.59,37.31,52.07,39.65,39.78,34.65
0:07:22,32.9,24.39,41.57,37.3,52.08,39.67,39.8,34.67
0:07:23,32.88,24.39,41.55,37.28,52.08,39.69,39.8,34.68
0:07:24,32.9,24.39,41.52,37.27,52.1,39.71,39.81,34.69
0:07:25,32.92,24.39,41.5,37.26,52.09,39.73,39.81,34.69
0:07:26,32.9,24.39,41.48,37.23,52.11,39.74,39.81,34.69
0:07:27,32.91,24.39,41.44,37.22,52.12,39.74,39.82,34.71
0:07:28,32.92,24.38,41.42,37.22,52.12,39.74,39.83,34.71
0:07:29,32.9,24.39,41.4,37.2,52.14,39.76,39.84,34.71
0:07:30,32.89,24.4,41.35,37.18,52.15,39.78,39.85,34.74
0:07:31,32.89,24.39,41.32,37.15,52.17,39.79,39.86,34.75
0:07:32,32.9,24.4,41.31,37.14,52.17,39.82,39.86,34.76
0:07:33,32.89,24.39,41.28,37.12,52.18,39.84,39.87,34.77
0:07:34,32.92,24.41,41.25,37.11,52.21,39.86,39.88,34.79
0:07:35,32.92,24.4,41.23,37.09,52.22,39.88,39.89,34.79
0:07:36,32.91,24.39,41.2,37.08,52.23,39.89,39.89,34.81
0:07:37,32.91,24.39,41.19,37.07,52.24,39.91,39.9,34.82
0:07:38,32.91,24.38,41.16,37.05,52.24,39.89,39.9,34.83
0:07:39,32.91,24.38,41.11,37.04,52.25,39.91,39.91,34.85
0:07:40,32.9,24.39,41.1,37.03,52.26,39.93,39.92,34.87
0:07:41,32.93,24.37,41.07,37.01,52.26,39.94,39.92,34.86
0:07:42,32.92,24.37,41.02,36.99,52.27,39.96,39.93,34.89
0:07:43,32.94,24.37,41.01,36.99,52.28,39.96,39.93,34.89
0:07:44,32.95,24.37,41.01,36.98,52.29,39.97,39.93,34.89
0:07:45,32.95,24.36,40.97,36.96,52.29,39.98,39.94,34.89
0:07:46,32.95,24.35,40.96,36.95,52.3,40,39.96,34.91
0:07:47,32.96,24.35,40.95,36.94,52.32,40,39.96,34.92
0:07:48,32.96,24.34,40.91,36.92,52.33,40,39.97,34.93
0:07:49,32.93,24.33,40.89,36.91,52.33,40.03,39.98,34.94
0:07:50,32.94,24.33,40.86,36.9,52.34,40.04,39.98,34.95
0:07:51,32.96,24.33,40.85,36.88,52.34,40.05,40,34.96
0:07:52,32.95,24.32,40.83,36.88,52.36,40.06,40,34.97
0:07:53,32.96,24.33,40.81,36.86,52.36,40.09,40.01,34.98
0:07:54,32.96,24.32,40.79,36.85,52.38,40.09,40.01,34.99
0:07:55,32.96,24.32,40.78,36.84,52.4,40.1,40.02,35
0:07:56,32.95,24.33,40.76,36.84,52.41,40.1,40.03,35.01
0:07:57,32.99,24.35,40.74,36.82,52.43,40.14,40.04,35.01
0:07:58,33,24.34,40.71,36.81,52.44,40.14,40.06,35.03
0:07:59,32.99,24.34,40.7,36.8,52.45,40.18,40.05,35.02
0:08:00,32.98,24.33,40.68,36.77,52.45,40.18,40.07,35.02
0:08:01,32.97,24.33,40.65,36.76,52.45,40.18,40.07,35.03
0:08:02,33,24.38,40.64,36.76,52.46,40.18,40.07,35.05
0:08:03,33,24.37,40.62,36.75,52.47,40.21,40.08,35.06
0:08:04,33,24.37,40.61,36.75,52.48,40.21,40.09,35.08
0:08:05,33,24.37,40.6,36.74,52.49,40.22,40.09,35.09
0:08:06,33.01,24.37,40.57,36.73,52.52,40.24,40.12,35.11
0:08:07,33.01,24.37,40.55,36.71,52.52,40.25,40.13,35.12
0:08:08,33.04,24.37,40.54,36.7,52.52,40.25,40.13,35.12
0:08:09,33.03,24.36,40.52,36.7,52.53,40.27,40.12,35.13
0:08:10,33.04,24.36,40.51,36.7,52.5,40.27,40.14,35.12
0:08:11,33.04,24.36,40.48,36.69,52.51,40.27,40.14,35.13
0:08:12,33.05,24.38,40.47,36.69,52.52,40.27,40.15,35.14
0:08:13,33.06,24.39,40.47,36.69,52.55,40.29,40.16,35.15
0:08:14,33.06,24.38,40.46,36.68,52.54,40.27,40.17,35.17
0:08:15,33.08,24.35,40.43,36.67,52.56,40.3,40.19,35.17
0:08:16,33.08,24.35,40.41,36.66,52.54,40.3,40.19,35.17
0:08:17,33.06,24.33,40.4,36.64,52.56,40.3,40.19,35.17
0:08:18,33.06,24.32,40.38,36.63,52.56,40.3,40.19,35.18
0:08:19,33.07,24.31,40.37,36.63,52.57,40.31,40.2,35.19
0:08:20,33.06,24.3,40.36,36.62,52.57,40.32,40.2,35.19
0:08:21,33.07,24.3,40.33,36.62,52.57,40.31,40.21,35.19
0:08:22,33.08,24.3,40.33,36.62,52.57,40.31,40.21,35.19
0:08:23,33.08,24.3,40.32,36.63,52.59,40.32,40.23,35.22
0:08:24,33.13,24.29,40.29,36.6,52.61,40.36,40.24,35.25
0:08:25,33.13,24.31,40.29,36.62,52.63,40.37,40.25,35.23
0:08:26,33.14,24.29,40.27,36.6,52.63,40.38,40.24,35.24
0:08:27,33.14,24.29,40.25,36.59,52.62,40.38,40.24,35.24
0:08:28,33.16,24.28,40.24,36.58,52.62,40.37,40.26,35.26
0:08:29,33.18,24.28,40.23,36.57,52.64,40.39,40.26,35.26
0:08:30,33.2,24.29,40.22,36.57,52.66,40.4,40.28,35.26
0:08:31,33.2,24.3,40.21,36.57,52.66,40.42,40.29,35.27
0:08:32,33.2,24.31,40.19,36.56,52.67,40.43,40.29,35.27
0:08:33,33.18,24.34,40.18,36.55,52.68,40.45,40.3,35.29
0:08:34,33.19,24.34,40.17,36.55,52.69,40.46,40.31,35.29
0:08:35,33.22,24.34,40.16,36.54,52.71,40.46,40.32,35.32
0:08:36,33.21,24.35,40.16,36.55,52.72,40.47,40.32,35.33
0:08:37,33.21,24.36,40.15,36.55,52.74,40.47,40.33,35.34
0:08:38,33.21,24.35,40.13,36.54,52.75,40.48,40.33,35.33
0:08:39,33.2,24.35,40.13,36.54,52.76,40.5,40.35,35.33
0:08:40,33.23,24.35,40.11,36.52,52.77,40.51,40.35,35.34
0:08:41,33.24,24.35,40.11,36.53,52.77,40.52,40.35,35.35
0:08:42,33.25,24.36,40.09,36.52,52.77,40.57,40.37,35.35
0:08:43,33.28,24.36,40.09,36.51,52.8,40.59,40.38,35.37
0:08:44,33.27,24.35,40.08,36.51,52.8,40.6,40.38,35.37
0:08:45,33.25,24.34,40.07,36.52,52.8,40.6,40.39,35.37
0:08:46,33.26,24.34,40.07,36.51,52.81,40.62,40.4,35.37
0:08:47,33.26,24.34,40.05,36.51,52.81,40.63,40.4,35.37
0:08:48,33.28,24.33,40.04,36.5,52.82,40.63,40.4,35.36
0:08:49,33.26,24.32,40.03,36.49,52.82,40.65,40.4,35.36
0:08:50,33.24,24.31,40.01,36.47,52.83,40.64,40.4,35.34
0:08:51,33.26,24.31,40,36.46,52.85,40.66,40.42,35.35
0:08:52,33.27,24.32,39.99,36.46,52.87,40.64,40.43,35.36
0:08:53,33.27,24.32,39.99,36.46,52.87,40.65,40.44,35.36
0:08:54,33.26,24.32,39.97,36.46,52.88,40.65,40.44,35.34
0:08:55,33.26,24.32,39.97,36.44,52.88,40.67,40.44,35.36
0:08:56,33.26,24.31,39.96,36.44,52.89,40.68,40.45,35.35
0:08:57,33.26,24.32,39.94,36.43,52.9,40.7,40.46,35.35
0:08:58,33.27,24.31,39.94,36.44,52.9,40.71,40.47,35.36
0:08:59,33.28,24.31,39.93,36.43,52.91,40.71,40.47,35.36
0:09:00,33.27,24.29,39.91,36.42,52.91,40.73,40.48,35.37
0:09:01,33.31,24.29,39.92,36.41,52.92,40.74,40.47,35.37
0:09:02,33.32,24.27,39.9,36.41,52.91,40.75,40.49,35.38
0:09:03,33.32,24.27,39.89,36.39,52.92,40.77,40.5,35.38
0:09:04,33.35,24.27,39.89,36.4,52.93,40.78,40.51,35.39
0:09:05,33.36,24.26,39.89,36.4,52.93,40.78,40.52,35.37
0:09:06,33.33,24.25,39.87,36.4,52.93,40.79,40.52,35.38
0:09:07,33.36,24.26,39.87,36.4,52.95,40.81,40.53,35.38
0:09:08,33.36,24.27,39.86,36.39,52.96,40.81,40.53,35.39
0:09:09,33.39,24.27,39.86,36.39,52.98,40.84,40.55,35.39
0:09:10,33.39,24.27,39.85,36.41,52.97,40.84,40.56,35.39
0:09:11,33.38,24.26,39.84,36.41,53,40.86,40.57,35.39
0:09:12,33.39,24.27,39.85,36.42,53.02,40.87,40.58,35.38
0:09:13,33.38,24.26,39.83,36.41,53.02,40.87,40.58,35.37
0:09:14,33.37,24.27,39.83,36.41,53.03,40.88,40.59,35.38
0:09:15,33.38,24.26,39.83,36.42,53.05,40.89,40.6,35.4
0:09:16,33.4,24.27,39.82,36.4,53.06,40.89,40.61,35.39
0:09:17,33.4,24.27,39.81,36.41,53.07,40.89,40.61,35.4
0:09:18,33.42,24.28,39.8,36.41,53.06,40.9,40.62,35.39
0:09:19,33.44,24.27,39.79,36.4,53.09,40.91,40.63,35.39
0:09:20,33.43,24.27,39.79,36.4,53.08,40.92,40.64,35.38
0:09:21,33.44,24.28,39.78,36.4,53.09,40.93,40.64,35.38
0:09:22,33.45,24.29,39.78,36.4,53.09,40.94,40.65,35.39
0:09:23,33.43,24.3,39.77,36.4,53.11,40.94,40.66,35.39
0:09:24,33.44,24.29,39.77,36.4,53.1,40.94,40.66,35.39
0:09:25,33.42,24.29,39.77,36.39,53.1,40.94,40.67,35.41
0:09:26,33.42,24.31,39.77,36.38,53.11,40.95,40.68,35.4
0:09:27,33.43,24.33,39.75,36.4,53.13,40.98,40.7,35.44
0:09:28,33.43,24.33,39.76,36.41,53.13,40.99,40.7,35.45
0:09:29,33.42,24.34,39.75,36.4,53.14,41,40.71,35.46
0:09:30,33.42,24.33,39.74,36.41,53.15,41,40.71,35.47
0:09:31,33.44,24.34,39.74,36.41,53.16,41.01,40.72,35.48
0:09:32,33.44,24.34,39.73,36.39,53.16,41,40.73,35.49
0:09:33,33.43,24.35,39.72,36.37,53.17,41.02,40.73,35.5
0:09:34,33.44,24.36,39.72,36.38,53.19,41.02,40.74,35.51
0:09:35,33.44,24.36,39.71,36.37,53.2,41.03,40.74,35.51
0:09:36,33.47,24.39,39.71,36.38,53.21,41.06,40.77,35.51
0:09:37,33.48,24.39,39.71,36.37,53.2,41.06,40.76,35.51
0:09:38,33.48,24.39,39.7,36.38,53.21,41.07,40.77,35.52
0:09:39,33.48,24.4,39.7,36.38,53.22,41.08,40.77,35.52
0:09:40,33.5,24.39,39.69,36.37,53.22,41.06,40.77,35.53
0:09:41,33.49,24.41,39.69,36.38,53.23,41.07,40.79,35.54
0:09:42,33.49,24.41,39.69,36.37,53.23,41.08,40.79,35.54
0:09:43,33.49,24.41,39.68,36.36,53.25,41.09,40.79,35.54
0:09:44,33.5,24.42,39.68,36.36,53.26,41.09,40.8,35.54
0:09:45,33.53,24.4,39.67,36.35,53.28,41.08,40.81,35.55
0:09:46,33.56,24.42,39.68,36.38,53.29,41.09,40.82,35.55
0:09:47,33.57,24.43,39.67,36.37,53.3,41.1,40.83,35.56
0:09:48,33.56,24.44,39.68,36.36,53.3,41.09,40.83,35.56
0:09:49,33.57,24.44,39.66,36.36,53.3,41.09,40.83,35.56
0:09:50,33.57,24.45,39.65,36.35,53.31,41.09,40.85,35.55
0:09:51,33.57,24.48,39.66,36.36,53.32,41.09,40.84,35.55
0:09:52,33.59,24.49,39.66,36.34,53.33,41.09,40.84,35.57
0:09:53,33.59,24.48,39.65,36.35,53.32,41.09,40.85,35.56
0:09:54,33.58,24.5,39.7,36.36,53.36,41.12,40.87,35.57
0:09:55,33.6,24.51,39.72,36.36,53.36,41.15,40.88,35.58
0:09:56,33.61,24.5,39.74,36.35,53.37,41.14,40.88,35.56
0:09:57,33.6,24.5,39.78,36.35,53.38,41.14,40.89,35.55
0:09:58,33.62,24.5,39.81,36.36,53.39,41.16,40.9,35.56
0:09:59,33.61,24.51,39.85,36.37,53.39,41.15,40.89,35.56
0:10:00,33.62,24.52,39.87,36.38,53.38,41.17,40.91,35.56
0:10:01,33.62,24.5,39.91,36.4,53.4,41.17,40.91,35.56
0:10:02,33.63,24.5,39.95,36.39,53.42,41.18,40.92,35.57
0:10:03,33.62,24.48,40.03,36.4,53.43,41.21,40.92,35.54
0:10:04,33.64,24.48,40.07,36.43,53.43,41.22,40.92,35.57
0:10:05,33.62,24.48,40.09,36.43,53.43,41.21,40.94,35.57
0:10:06,33.62,24.5,40.14,36.44,53.45,41.23,40.94,35.58
0:10:07,33.65,24.51,40.18,36.45,53.45,41.24,40.95,35.59
0:10:08,33.68,24.52,40.22,36.46,53.47,41.26,40.95,35.59
0:10:09,33.7,24.52,40.25,36.48,53.47,41.26,40.95,35.6
0:10:10,33.7,24.52,40.28,36.49,53.49,41.27,40.96,35.6
0:10:11,33.7,24.5,40.32,36.5,53.49,41.28,40.97,35.62
0:10:12,33.7,24.48,40.38,36.53,53.51,41.31,40.98,35.62
0:10:13,33.72,24.47,40.41,36.55,53.51,41.31,40.99,35.62
0:10:14,33.71,24.48,40.45,36.56,53.5,41.33,40.99,35.63
0:10:15,33.72,24.48,40.48,36.58,53.51,41.33,41,35.65
0:10:16,33.76,24.47,40.52,36.6,53.52,41.36,41.01,35.67
0:10:17,33.76,24.48,40.56,36.61,53.53,41.36,41.02,35.68
0:10:18,33.77,24.47,40.59,36.62,53.54,41.36,41.02,35.69
0:10:19,33.76,24.47,40.63,36.63,53.55,41.38,41.03,35.7
0:10:20,33.78,24.47,40.67,36.65,53.57,41.38,41.05,35.71
0:10:21,33.79,24.49,40.75,36.69,53.59,41.38,41.05,35.73
0:10:22,33.79,24.48,40.78,36.69,53.6,41.38,41.07,35.74
0:10:23,33.78,24.48,40.82,36.71,53.58,41.38,41.06,35.75
0:10:24,33.79,24.46,40.85,36.72,53.6,41.4,41.06,35.77
0:10:25,33.8,24.46,40.92,36.75,53.61,41.4,41.07,35.78
0:10:26,33.8,24.45,41.02,36.75,53.61,41.41,41.08,35.78
0:10:27,33.8,24.46,41.17,36.77,53.61,41.41,41.07,35.79
0:10:28,33.84,24.46,41.34,36.79,53.62,41.43,41.08,35.8
0:10:29,33.86,24.46,41.52,36.81,53.63,41.43,41.09,35.82
0:10:30,33.89,24.44,41.89,36.88,53.64,41.44,41.1,35.82
0:10:31,33.87,24.45,42.09,36.92,53.66,41.45,41.1,35.84
0:10:32,33.88,24.44,42.29,36.95,53.68,41.46,41.11,35.84
0:10:33,33.89,24.44,42.48,36.99,53.67,41.46,41.12,35.84
0:10:34,33.89,24.44,42.66,37.02,53.67,41.46,41.12,35.84
0:10:35,33.9,24.43,42.84,37.06,53.67,41.46,41.12,35.83
0:10:36,33.89,24.43,43.02,37.11,53.69,41.47,41.12,35.83
0:10:37,33.89,24.43,43.21,37.16,53.7,41.48,41.13,35.84
0:10:38,33.88,24.43,43.38,37.2,53.71,41.45,41.14,35.84
0:10:39,33.93,24.44,43.74,37.32,53.72,41.47,41.15,35.86
0:10:40,33.95,24.44,43.91,37.36,53.73,41.47,41.17,35.83
0:10:41,33.92,24.43,44.08,37.43,53.73,41.48,41.18,35.83
0:10:42,33.94,24.43,44.26,37.48,53.75,41.49,41.18,35.84
0:10:43,33.94,24.42,44.42,37.54,53.75,41.48,41.18,35.85
0:10:44,33.97,24.42,44.59,37.6,53.77,41.48,41.2,35.86
0:10:45,33.98,24.41,44.76,37.64,53.76,41.46,41.19,35.86
0:10:46,34,24.4,44.92,37.7,53.77,41.48,41.2,35.86
0:10:47,34,24.41,45.09,37.77,53.78,41.46,41.21,35.88
0:10:48,34.04,24.41,45.41,37.91,53.79,41.46,41.23,35.88
0:10:49,34.04,24.41,45.57,37.96,53.79,41.44,41.22,35.88
0:10:50,34.05,24.43,45.73,38.04,53.8,41.46,41.24,35.9
0:10:51,34.08,24.43,45.9,38.1,53.81,41.47,41.24,35.92
0:10:52,34.06,24.43,46.06,38.17,53.81,41.46,41.24,35.91
0:10:53,34.08,24.45,46.2,38.22,53.81,41.44,41.25,35.93
0:10:54,34.12,24.46,46.36,38.28,53.81,41.46,41.26,35.91
0:10:55,34.12,24.46,46.5,38.35,53.82,41.48,41.26,35.93
0:10:56,34.12,24.46,46.64,38.4,53.83,41.49,41.26,35.92
0:10:57,34.15,24.48,46.95,38.54,53.86,41.52,41.27,35.92
0:10:58,34.17,24.5,47.09,38.58,53.86,41.53,41.29,35.92
0:10:59,34.18,24.51,47.24,38.65,53.89,41.55,41.3,35.9
0:11:00,34.22,24.51,47.39,38.71,53.88,41.55,41.31,35.94
0:11:01,34.24,24.51,47.53,38.78,53.89,41.54,41.31,35.94
0:11:02,34.25,24.53,47.66,38.84,53.9,41.54,41.32,35.94
0:11:03,34.3,24.53,47.8,38.9,53.92,41.54,41.33,35.95
0:11:04,34.29,24.53,47.93,38.96,53.92,41.54,41.32,35.94
0:11:05,34.28,24.52,48.04,39,53.91,41.54,41.32,35.92
0:11:06,34.32,24.53,48.31,39.15,53.95,41.54,41.34,35.92
0:11:07,34.32,24.55,48.44,39.22,53.94,41.57,41.35,35.94
0:11:08,34.34,24.56,48.58,39.29,53.96,41.58,41.37,35.94
0:11:09,34.34,24.56,48.71,39.35,53.97,41.59,41.37,35.93
0:11:10,34.37,24.57,48.84,39.42,53.97,41.6,41.38,35.94
0:11:11,34.38,24.57,48.97,39.48,53.97,41.61,41.38,35.94
0:11:12,34.38,24.58,49.1,39.54,53.98,41.62,41.39,35.95
0:11:13,34.43,24.57,49.23,39.61,53.98,41.63,41.4,35.96
0:11:14,34.45,24.53,49.33,39.69,54,41.64,41.41,35.95
0:11:15,34.45,24.53,49.59,39.83,54.01,41.66,41.42,35.96
0:11:16,34.47,24.53,49.71,39.88,54.02,41.67,41.42,35.93
0:11:17,34.47,24.52,49.83,39.93,54.03,41.68,41.44,35.95
0:11:18,34.48,24.53,50.07,40.07,54.05,41.7,41.45,35.96
0:11:19,34.48,24.53,50.13,40.1,54.05,41.7,41.45,35.96
0:11:20,34.5,24.53,50.19,40.13,54.06,41.71,41.45,35.96
0:11:21,34.52,24.53,50.31,40.18,54.06,41.7,41.45,35.96
0:11:22,34.5,24.53,50.42,40.25,54.06,41.72,41.46,35.95
0:11:23,34.52,24.53,50.53,40.31,54.05,41.72,41.46,35.95
0:11:24,34.49,24.5,50.76,40.43,54.07,41.72,41.47,35.97
0:11:25,34.53,24.5,50.88,40.51,54.08,41.74,41.48,35.98
0:11:26,34.56,24.5,50.99,40.58,54.09,41.75,41.5,35.96
0:11:27,34.57,24.49,51.11,40.66,54.09,41.76,41.5,35.96
0:11:28,34.6,24.48,51.23,40.73,54.1,41.76,41.5,35.96
0:11:29,34.62,24.47,51.33,40.79,54.12,41.77,41.5,35.96
0:11:30,34.63,24.46,51.44,40.84,54.11,41.77,41.52,35.97
0:11:31,34.64,24.46,51.53,40.9,54.11,41.78,41.52,35.98
0:11:32,34.65,24.48,51.64,40.98,54.13,41.79,41.53,35.97
0:11:33,34.65,24.47,51.82,41.08,54.14,41.81,41.53,35.96
0:11:34,34.69,24.46,51.92,41.14,54.15,41.8,41.54,35.95
0:11:35,34.71,24.46,52.01,41.2,54.16,41.82,41.54,35.98
0:11:36,34.73,24.47,52.11,41.28,54.17,41.83,41.56,36
0:11:37,34.78,24.48,52.21,41.35,54.21,41.83,41.58,36
0:11:38,34.8,24.48,52.3,41.4,54.19,41.81,41.57,35.99
0:11:39,34.79,24.48,52.39,41.48,54.21,41.84,41.58,36.02
0:11:40,34.83,24.47,52.47,41.52,54.21,41.85,41.59,36.03
0:11:41,34.86,24.46,52.56,41.58,54.22,41.85,41.58,36.04
0:11:42,34.89,24.46,52.75,41.71,54.24,41.86,41.61,36.06
0:11:43,34.88,24.47,52.84,41.78,54.23,41.85,41.62,36.08
0:11:44,34.9,24.46,52.94,41.85,54.25,41.86,41.63,36.1
0:11:45,34.94,24.47,53.03,41.91,54.26,41.88,41.64,36.11
0:11:46,34.94,24.47,53.11,41.97,54.27,41.88,41.64,36.11
0:11:47,34.95,24.47,53.21,42.03,54.27,41.9,41.65,36.13
0:11:48,34.97,24.47,53.3,42.09,54.28,41.91,41.66,36.14
0:11:49,34.95,24.46,53.38,42.14,54.29,41.89,41.67,36.16
0:11:50,34.97,24.46,53.47,42.21,54.3,41.89,41.67,36.17
0:11:51,35.02,24.45,53.64,42.33,54.31,41.88,41.68,36.18
0:11:52,35,24.43,53.73,42.38,54.32,41.86,41.69,36.17
0:11:53,35.03,24.43,53.82,42.43,54.33,41.85,41.69,36.16
0:11:54,35.01,24.41,53.9,42.47,54.33,41.86,41.7,36.16
0:11:55,35.03,24.42,53.98,42.52,54.34,41.85,41.71,36.16
0:11:56,35.06,24.4,54.06,42.58,54.34,41.89,41.72,36.17
0:11:57,35.07,24.41,54.14,42.65,54.36,41.91,41.73,36.17
0:11:58,35.07,24.41,54.22,42.72,54.38,41.93,41.74,36.16
0:11:59,35.1,24.42,54.31,42.77,54.38,41.91,41.74,36.14
0:12:00,35.11,24.42,54.48,42.88,54.42,41.95,41.77,36.15
0:12:01,35.09,24.41,54.56,42.95,54.42,41.96,41.77,36.14
0:12:02,35.08,24.41,54.63,43.02,54.42,41.97,41.77,36.15
0:12:03,35.11,24.43,54.71,43.06,54.43,41.98,41.78,36.15
0:12:04,35.14,24.44,54.78,43.1,54.43,41.98,41.79,36.15
0:12:05,35.14,24.46,54.86,43.17,54.45,42.01,41.8,36.15
0:12:06,35.16,24.46,54.94,43.23,54.45,42.01,41.81,36.16
0:12:07,35.15,24.43,55.01,43.28,54.44,42,41.81,36.15
0:12:08,35.18,24.42,55.07,43.33,54.45,42.02,41.81,36.15
0:12:09,35.24,24.42,55.23,43.45,54.47,42.06,41.83,36.16
