"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Processor Last (C)","Channel 4 - Jetson Heatsink Last (C)","Channel 5 - Display Cable Last (C)","Channel 6 - Touch Panel Board Last (C)","Channel 7 - Aluminum Panel - Upper Right Side Last (C)","Channel 8 - Display Panel - Upper Right Side Last (C)","Channel 9 - Coverglass - Upper Right Side Last (C)","Channel 10 - Aluminum Panel - Lower Left Side Last (C)","Channel 11 - Display Panel - Lower Left Side Last (C)","Channel 12 - Coverglass - Lower Left Side Last (C)","Channel 13 - Ambient Between Aluminum and Display Last (C)"
"00:25:40","32.328","22.726","45.824","44.065","32.765","49.203","30.977","28.723","26.946","31.188","28.543","26.873","30.405"
"00:25:41","32.281","22.686","45.835","44.105","32.765","49.232","30.995","28.742","26.939","31.181","28.621","26.873","30.394"
"00:25:42","32.255","23.021","45.842","44.142","32.780","49.286","30.966","28.746","26.919","31.196","28.567","26.884","30.405"
"00:25:43","32.204","22.785","45.849","44.127","32.791","49.312","30.958","28.735","26.917","31.199","28.540","26.884","30.405"
"00:25:44","32.223","22.892","45.842","44.109","32.787","49.301","30.966","28.738","26.917","31.192","28.557","26.877","30.425"
"00:25:45","32.256","22.899","45.846","44.102","32.777","49.308","30.959","28.731","26.921","31.200","28.546","26.873","30.414"
"00:25:46","32.270","22.925","45.835","44.091","32.780","49.290","30.966","28.738","26.925","31.189","28.529","26.859","30.413"
"00:25:47","32.340","22.888","45.842","44.087","32.795","49.312","30.977","28.720","26.920","31.191","28.557","26.853","30.409"
"00:25:48","32.292","22.866","45.831","44.106","32.799","49.276","30.970","28.728","26.934","31.202","28.563","26.852","30.409"
"00:25:49","32.369","23.010","45.835","44.124","32.802","49.290","31.003","28.739","26.929","31.200","28.574","26.837","30.417"
"00:25:50","32.398","22.793","45.850","44.149","32.810","49.272","30.981","28.735","26.935","31.207","28.605","26.854","30.406"
"00:25:51","32.336","23.154","45.864","44.131","32.813","49.258","30.977","28.746","26.937","31.206","28.572","26.858","30.419"
"00:25:52","32.292","22.896","45.890","44.117","32.806","49.269","30.966","28.735","26.937","31.204","28.618","26.859","30.421"
"00:25:53","32.241","23.043","45.988","44.131","32.810","49.301","30.992","28.757","26.942","31.199","28.583","26.852","30.417"
"00:25:54","32.285","22.966","46.078","44.164","32.795","49.316","30.970","28.735","26.948","31.199","28.589","26.860","30.425"
"00:25:55","32.169","22.907","46.100","44.160","32.806","49.316","31.014","28.732","26.952","31.212","28.644","26.856","30.421"
"00:25:56","32.282","22.757","46.093","44.171","32.810","49.338","30.985","28.739","26.959","31.212","28.652","26.856","30.428"
"00:25:57","32.227","22.963","46.075","44.190","32.807","49.342","30.978","28.743","26.954","31.217","28.556","26.862","30.436"
"00:25:58","32.205","23.283","46.068","44.161","32.803","49.349","30.999","28.750","26.956","31.230","28.560","26.856","30.443"
"00:25:59","32.191","23.117","46.050","44.153","32.810","49.374","31.014","28.758","26.949","31.225","28.575","26.849","30.432"
"00:26:00","32.126","23.000","46.021","44.186","32.810","49.360","31.011","28.732","26.952","31.227","28.579","26.851","30.442"
"00:26:01","32.158","22.996","46.006","44.193","32.814","49.334","31.000","28.750","26.960","31.234","28.627","26.842","30.433"
"00:26:02","32.064","23.095","45.992","44.215","32.825","49.295","31.025","28.739","26.949","31.223","28.652","26.842","30.422"
"00:26:03","32.136","23.055","45.985","44.223","32.825","49.255","31.025","28.747","26.960","31.212","28.577","26.841","30.436"
"00:26:04","32.264","23.158","45.977","44.208","32.829","49.295","31.007","28.743","26.957","31.205","28.594","26.824","30.429"
"00:26:05","32.330","23.335","45.963","44.154","32.818","49.339","31.015","28.732","26.955","31.220","28.610","26.821","30.440"
"00:26:06","32.312","23.236","45.959","44.172","32.829","49.375","31.029","28.743","26.966","31.222","28.609","26.821","30.440"
"00:26:07","32.355","23.195","45.956","44.194","32.833","49.194","31.000","28.755","26.961","31.217","28.543","26.817","30.448"
"00:26:08","32.315","23.386","45.956","44.208","32.822","49.241","30.989","28.740","26.963","31.226","28.598","26.821","30.442"
"00:26:09","32.370","23.129","45.949","44.183","32.811","49.262","31.007","28.751","26.964","31.237","28.624","26.828","30.452"
"00:26:10","32.363","23.250","45.945","44.176","32.840","49.302","31.029","28.736","26.964","31.235","28.642","26.836","30.433"
"00:26:11","32.407","23.236","45.949","44.151","32.855","49.281","31.022","28.736","26.961","31.242","28.602","26.840","30.441"
"00:26:12","32.363","23.078","45.938","44.143","32.866","49.259","31.037","28.736","26.961","31.243","28.615","26.840","30.445"
"00:26:13","32.378","23.019","45.949","44.151","32.880","49.248","31.029","28.747","26.961","31.250","28.668","26.855","30.445"
"00:26:14","32.287","23.111","45.953","44.154","32.884","49.303","31.084","28.755","26.969","31.245","28.610","26.858","30.449"
"00:26:15","32.192","23.052","45.953","44.212","32.866","49.321","31.033","28.762","26.976","31.250","28.626","26.860","30.458"
"00:26:16","32.261","23.000","45.949","44.205","32.840","49.310","31.066","28.748","26.962","31.254","28.614","26.862","30.452"
"00:26:17","32.283","23.140","45.949","44.191","32.851","49.328","31.041","28.740","26.969","31.258","28.665","26.862","30.449"
"00:26:18","32.287","22.883","45.942","44.140","32.870","49.336","31.044","28.741","26.965","31.254","28.603","26.866","30.460"
"00:26:19","32.280","22.924","45.949","44.137","32.888","49.347","31.044","28.741","26.977","31.262","28.577","26.866","30.460"
"00:26:20","32.305","22.971","45.942","44.158","32.888","49.354","31.030","28.748","26.969","31.262","28.629","26.870","30.467"
"00:26:21","32.174","22.902","45.942","44.169","32.899","49.354","31.052","28.755","26.958","31.244","28.599","26.868","30.455"
"00:26:22","32.287","22.909","45.942","44.198","32.903","49.329","31.059","28.759","26.966","31.244","28.633","26.874","30.457"
"00:26:23","32.433","23.053","45.957","44.224","32.910","49.336","31.063","28.763","26.962","31.247","28.611","26.870","30.460"
"00:26:24","32.349","23.159","45.968","44.246","32.903","49.372","31.016","28.767","26.964","31.255","28.600","26.878","30.468"
"00:26:25","32.345","22.854","45.961","44.246","32.907","49.394","31.012","28.756","26.959","31.255","28.552","26.867","30.475"
"00:26:26","32.327","22.972","45.961","44.224","32.914","49.416","31.016","28.752","26.977","31.266","28.567","26.878","30.464"
"00:26:27","32.382","23.060","45.964","44.235","32.921","49.438","31.067","28.774","26.970","31.248","28.602","26.876","30.464"
"00:26:28","32.397","22.928","45.964","44.242","32.914","49.456","31.030","28.767","26.959","31.237","28.574","26.875","30.457"
"00:26:29","32.404","22.946","45.961","44.221","32.914","49.416","31.016","28.756","26.967","31.248","28.571","26.875","30.472"
"00:26:30","32.397","23.119","45.968","44.213","32.918","49.441","31.038","28.767","26.961","31.250","28.597","26.884","30.463"
"00:26:31","32.430","22.876","45.961","44.213","32.914","49.416","31.038","28.767","26.971","31.270","28.597","26.897","30.490"
"00:26:32","32.142","23.174","45.965","44.221","32.936","49.402","31.063","28.763","26.982","31.281","28.593","26.908","30.480"
"00:26:33","32.273","22.641","45.972","44.206","32.947","49.431","31.031","28.763","26.974","31.292","28.639","26.908","30.489"
"00:26:34","32.226","22.829","45.976","44.203","32.951","49.384","31.060","28.760","26.963","31.289","28.674","26.908","30.498"
"00:26:35","32.390","22.891","45.976","44.206","32.958","49.434","31.045","28.775","26.971","31.289","28.663","26.905","30.480"
"00:26:36","32.412","22.752","45.979","44.224","32.980","49.442","31.034","28.771","26.978","31.303","28.627","26.901","30.491"
"00:26:37","32.459","22.630","45.972","44.217","32.987","49.424","31.049","28.767","26.986","31.311","28.609","26.912","30.509"
"00:26:38","32.445","22.744","45.979","44.232","33.002","49.398","31.013","28.767","26.990","31.315","28.575","26.905","30.502"
"00:26:39","32.353","23.057","45.987","44.261","32.998","49.398","31.056","28.756","26.981","31.324","28.574","26.911","30.495"
"00:26:40","32.379","22.836","45.983","44.254","32.991","49.409","31.009","28.771","26.983","31.322","28.605","26.920","30.506"
"00:26:41","32.365","22.744","45.983","44.218","32.991","49.380","31.071","28.753","26.983","31.326","28.620","26.917","30.506"
"00:26:42","32.328","22.660","45.987","44.221","32.980","49.428","31.039","28.749","26.979","31.315","28.646","26.911","30.495"
"00:26:43","32.365","22.807","45.987","44.218","32.966","49.435","31.046","28.764","26.972","31.312","28.583","26.909","30.484"
"00:26:44","32.423","22.826","45.991","44.229","32.951","49.460","31.082","28.757","26.972","31.312","28.587","26.906","30.496"
"00:26:45","32.369","23.834","46.002","44.269","32.966","49.453","31.061","28.775","26.965","31.314","28.611","26.917","30.505"
"00:26:46","32.394","23.249","45.998","44.290","32.973","49.460","31.071","28.779","26.969","31.327","28.661","26.921","30.510"
"00:26:47","32.460","23.046","46.002","44.279","32.966","49.417","31.053","28.783","26.961","31.330","28.613","26.928","30.510"
"00:26:48","32.391","22.819","46.002","44.261","32.937","49.399","31.042","28.772","26.974","31.332","28.612","26.926","30.509"
"00:26:49","32.445","23.139","46.002","44.276","32.933","49.348","31.046","28.757","26.965","31.330","28.621","26.914","30.518"
"00:26:50","32.467","22.660","45.998","44.211","32.901","49.294","31.024","28.768","26.973","31.330","28.606","26.921","30.522"
"00:26:51","32.427","22.738","46.006","44.225","32.897","49.298","31.039","28.750","26.965","31.342","28.630","26.919","30.511"
"00:26:52","32.354","22.708","46.009","44.225","32.908","49.348","31.086","28.757","26.951","31.338","28.647","26.914","30.507"
"00:26:53","32.427","22.749","46.013","44.211","32.919","49.395","31.043","28.768","26.962","31.335","28.658","26.918","30.508"
"00:26:54","32.460","22.513","45.998","44.197","32.919","49.367","31.068","28.765","26.953","31.338","28.664","26.903","30.504"
"00:26:55","32.456","22.811","46.006","44.200","32.926","49.367","31.046","28.754","26.947","31.320","28.655","26.900","30.508"
"00:26:56","32.365","22.738","46.006","44.211","32.923","49.338","31.090","28.783","26.951","31.320","28.603","26.900","30.508"
"00:26:57","32.435","22.687","46.009","44.226","32.941","49.374","31.058","28.779","26.948","31.300","28.622","26.900","30.519"
"00:26:58","32.398","23.032","46.009","44.258","32.952","49.396","31.087","28.776","26.937","31.310","28.611","26.904","30.512"
"00:26:59","32.340","22.988","46.017","44.251","32.949","49.400","31.094","28.776","26.922","31.306","28.651","26.900","30.512"
"00:27:00","32.300","23.029","46.013","44.258","32.952","49.432","31.090","28.794","26.906","31.330","28.639","26.908","30.519"
"00:27:01","32.300","22.933","46.002","44.266","32.941","49.407","31.094","28.787","26.889","31.332","28.648","26.889","30.516"
"00:27:02","32.315","23.010","46.006","44.277","32.945","49.425","31.120","28.780","26.886","31.325","28.655","26.878","30.512"
"00:27:03","32.362","23.154","46.013","44.302","32.945","49.418","31.083","28.780","26.904","31.337","28.692","26.858","30.516"
"00:27:04","32.246","23.022","46.021","44.277","32.938","49.458","31.094","28.780","26.926","31.339","28.645","26.845","30.512"
"00:27:05","32.231","22.956","46.014","44.259","32.938","49.436","31.083","28.791","26.930","31.350","28.652","26.845","30.527"
"00:27:06","32.326","23.007","46.014","44.255","32.945","49.429","31.127","28.776","26.932","31.354","28.645","26.842","30.518"
"00:27:07","32.264","22.801","46.014","44.280","32.949","49.407","31.094","28.780","26.945","31.354","28.641","26.853","30.513"
"00:27:08","32.111","22.985","46.017","44.299","32.964","49.425","31.113","28.780","26.934","31.351","28.678","26.853","30.516"
"00:27:09","32.086","22.790","46.010","44.273","32.960","49.458","31.120","28.773","26.944","31.367","28.689","26.855","30.527"
"00:27:10","32.082","22.761","46.014","44.284","32.975","49.455","31.120","28.773","26.938","31.362","28.697","26.846","30.520"
"00:27:11","32.257","22.878","46.014","44.244","32.978","49.494","31.105","28.784","26.934","31.362","28.664","26.850","30.539"
"00:27:12","32.224","22.853","46.021","44.248","32.993","49.433","31.113","28.777","26.937","31.366","28.638","26.832","30.537"
"00:27:13","32.155","22.868","46.021","44.263","32.986","49.426","31.120","28.762","26.938","31.377","28.653","26.846","30.532"
"00:27:14","32.137","22.713","46.014","44.263","32.971","49.437","31.124","28.777","26.946","31.380","28.627","26.839","30.521"
"00:27:15","32.079","22.857","46.018","44.270","32.989","49.422","31.113","28.780","26.939","31.388","28.681","26.850","30.541"
"00:27:16","32.159","22.824","46.014","44.285","33.000","49.458","31.109","28.766","26.932","31.395","28.683","26.862","30.536"
"00:27:17","32.265","22.912","46.018","44.296","32.971","49.440","31.117","28.777","26.924","31.399","28.661","26.865","30.547"
"00:27:18","32.276","22.805","46.022","44.303","32.964","49.422","31.102","28.770","26.913","31.405","28.650","26.886","30.543"
"00:27:19","32.290","22.736","46.025","44.292","32.968","49.404","31.117","28.781","26.917","31.407","28.694","26.888","30.536"
"00:27:20","32.341","22.989","46.029","44.274","32.990","49.415","31.117","28.781","26.928","31.403","28.646","26.895","30.554"
"00:27:21","32.414","22.868","46.036","44.285","33.012","49.419","31.114","28.781","26.925","31.403","28.674","26.890","30.540"
"00:27:22","32.509","23.037","46.040","44.252","33.023","49.430","31.135","28.777","26.910","31.411","28.654","26.899","30.543"
"00:27:23","32.476","23.060","46.040","44.249","33.012","49.451","31.095","28.781","26.914","31.422","28.639","26.906","30.558"
"00:27:24","32.487","22.942","46.044","44.234","33.008","49.459","31.095","28.788","26.912","31.424","28.660","26.921","30.556"
"00:27:25","32.483","22.813","46.054","44.252","33.001","49.455","31.132","28.799","26.914","31.425","28.713","26.936","30.573"
"00:27:26","32.531","23.060","46.054","44.296","33.012","49.488","31.128","28.803","26.925","31.436","28.687","26.943","30.562"
"00:27:27","32.571","22.986","46.051","44.314","33.001","49.430","31.114","28.785","26.909","31.439","28.682","26.949","30.566"
"00:27:28","32.597","23.049","46.055","44.332","33.008","49.448","31.132","28.811","26.929","31.455","28.644","26.958","30.581"
"00:27:29","32.542","22.990","46.062","44.333","33.009","49.456","31.099","28.789","26.925","31.440","28.684","26.959","30.577"
"00:27:30","32.637","22.663","46.055","44.329","33.009","49.434","31.139","28.803","26.926","31.431","28.673","26.933","30.566"
"00:27:31","32.637","23.001","46.069","44.354","33.001","49.408","31.150","28.807","26.929","31.441","28.677","26.933","30.559"
"00:27:32","32.579","23.229","46.073","44.365","32.987","49.423","31.172","28.803","26.933","31.433","28.688","26.933","30.566"
"00:27:33","32.597","23.612","46.069","44.358","33.001","49.441","31.125","28.796","26.955","31.446","28.668","26.944","30.576"
"00:27:34","32.579","22.744","46.069","44.347","32.994","49.430","31.176","28.796","26.948","31.441","28.718","26.941","30.563"
"00:27:35","32.674","22.667","46.077","44.395","32.980","49.467","31.162","28.804","26.948","31.437","28.659","26.952","30.570"
"00:27:36","32.655","22.968","46.080","44.405","32.980","49.496","31.165","28.804","26.926","31.439","28.679","26.945","30.565"
"00:27:37","32.564","22.497","46.077","44.362","32.983","49.467","31.151","28.793","26.915","31.441","28.740","26.945","30.563"
"00:27:38","32.659","23.031","46.070","44.340","32.994","49.510","31.158","28.793","26.912","31.445","28.637","26.934","30.567"
"00:27:39","32.652","23.016","46.081","44.358","33.020","49.543","31.162","28.804","26.903","31.436","28.672","26.893","30.564"
"00:27:40","32.739","22.921","46.084","44.351","33.016","49.525","31.165","28.796","26.908","31.427","28.722","26.905","30.560"
"00:27:41","32.710","22.770","46.088","44.369","33.020","49.521","31.140","28.796","26.894","31.413","28.641","26.916","30.571"
"00:27:42","32.667","22.965","46.095","44.340","33.027","49.543","31.173","28.800","26.901","31.420","28.680","26.923","30.573"
"00:27:43","32.572","22.542","46.099","44.322","33.038","49.489","31.169","28.800","26.905","31.416","28.711","26.931","30.571"
